Trace,Jump_Size
concurrency_con,13662788
concurrency_con,13951209
concurrency_con,38979
concurrency_con,38988
concurrency_con,1013828
concurrency_con,13000823
concurrency_con,13000867
concurrency_con,13627
concurrency_con,1259961
concurrency_con,1259951
concurrency_con,13863
concurrency_con,5455885
concurrency_con,11932
concurrency_con,11905
concurrency_con,14092
concurrency_con,13526
concurrency_con,5455946
concurrency_con,13003740
concurrency_con,13003760
concurrency_con,83679
concurrency_con,73626
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,73469
concurrency_con,12921155
concurrency_con,12921168
concurrency_con,533271
concurrency_con,532746
concurrency_con,66614
concurrency_con,12990608
concurrency_con,12990652
concurrency_con,1256496
concurrency_con,1256486
concurrency_con,11830
concurrency_con,11842
concurrency_con,10971
concurrency_con,10995
concurrency_con,78549
concurrency_con,78818
concurrency_con,558276
concurrency_con,314901932
concurrency_con,314902152
concurrency_con,558195
concurrency_con,12989515
concurrency_con,12989535
concurrency_con,66598
concurrency_con,85028
concurrency_con,443299
concurrency_con,177100
concurrency_con,174080
concurrency_con,174085
concurrency_con,177165
concurrency_con,680136
concurrency_con,680184
concurrency_con,351203
concurrency_con,351208
concurrency_con,903659
concurrency_con,903810
concurrency_con,443038
concurrency_con,68463
concurrency_con,15610
concurrency_con,15578
concurrency_con,13301
concurrency_con,13220
concurrency_con,68205
concurrency_con,838763
concurrency_con,838818
concurrency_con,459018
concurrency_con,553704
concurrency_con,96572
concurrency_con,96597
concurrency_con,96557
concurrency_con,96582
concurrency_con,553519
concurrency_con,13779
concurrency_con,13776
concurrency_con,36407
concurrency_con,13502958
concurrency_con,13502971
concurrency_con,36384
concurrency_con,30324
concurrency_con,43593
concurrency_con,790413
concurrency_con,790408
concurrency_con,43627
concurrency_con,30147
concurrency_con,55683
concurrency_con,35738
concurrency_con,35640
concurrency_con,137327
concurrency_con,137422
concurrency_con,640463
concurrency_con,640499
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,29519
concurrency_con,790413
concurrency_con,790408
concurrency_con,29485
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,35738
concurrency_con,35640
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,55982
concurrency_con,12649
concurrency_con,12737
concurrency_con,36271
concurrency_con,36257
concurrency_con,94204
concurrency_con,272043
concurrency_con,272048
concurrency_con,94270
concurrency_con,458712
concurrency_con,63937
concurrency_con,63966
concurrency_con,84833
concurrency_con,106398
concurrency_con,106342
concurrency_con,86110
concurrency_con,85996
concurrency_con,83771
concurrency_con,13004769
concurrency_con,13004794
concurrency_con,5457308
concurrency_con,12610
concurrency_con,12500
concurrency_con,5457485
concurrency_con,13000293
concurrency_con,13000313
concurrency_con,77322
concurrency_con,10012
concurrency_con,60835
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,60678
concurrency_con,1082120
concurrency_con,92297
concurrency_con,92300
concurrency_con,1082073
concurrency_con,77390
concurrency_con,1014363
concurrency_con,13951103
concurrency_con,13662686
concurrency_con,262099
concurrency_con,262155
concurrency_con,13662620
concurrency_con,12975940
concurrency_con,1197362
concurrency_con,1197311
concurrency_con,12975840
concurrency_con,181768
concurrency_con,193633
concurrency_con,193605
concurrency_con,181846
concurrency_con,13662833
concurrency_con,13662788
concurrency_con,13951209
concurrency_con,38979
concurrency_con,38988
concurrency_con,1013828
concurrency_con,13000823
concurrency_con,13000867
concurrency_con,13627
concurrency_con,1259961
concurrency_con,1259951
concurrency_con,13863
concurrency_con,5455885
concurrency_con,11932
concurrency_con,11905
concurrency_con,14092
concurrency_con,13526
concurrency_con,5455946
concurrency_con,13003740
concurrency_con,13003760
concurrency_con,83679
concurrency_con,73626
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,73469
concurrency_con,12921155
concurrency_con,12921168
concurrency_con,533271
concurrency_con,532746
concurrency_con,66614
concurrency_con,12990608
concurrency_con,12990652
concurrency_con,1256496
concurrency_con,1256486
concurrency_con,11830
concurrency_con,11842
concurrency_con,10971
concurrency_con,10995
concurrency_con,78549
concurrency_con,78818
concurrency_con,558276
concurrency_con,314901932
concurrency_con,314902152
concurrency_con,558195
concurrency_con,12989515
concurrency_con,12989535
concurrency_con,66598
concurrency_con,85028
concurrency_con,443299
concurrency_con,177100
concurrency_con,174080
concurrency_con,174085
concurrency_con,177165
concurrency_con,680136
concurrency_con,680184
concurrency_con,351203
concurrency_con,351208
concurrency_con,903659
concurrency_con,903810
concurrency_con,443038
concurrency_con,68463
concurrency_con,15610
concurrency_con,15578
concurrency_con,13301
concurrency_con,13220
concurrency_con,68205
concurrency_con,838763
concurrency_con,838818
concurrency_con,459018
concurrency_con,553704
concurrency_con,96572
concurrency_con,96597
concurrency_con,96557
concurrency_con,96582
concurrency_con,553519
concurrency_con,13779
concurrency_con,13776
concurrency_con,36407
concurrency_con,13502958
concurrency_con,13502971
concurrency_con,36384
concurrency_con,30324
concurrency_con,43593
concurrency_con,790413
concurrency_con,790408
concurrency_con,43627
concurrency_con,30147
concurrency_con,55683
concurrency_con,35738
concurrency_con,35640
concurrency_con,137327
concurrency_con,137422
concurrency_con,640463
concurrency_con,640499
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,29519
concurrency_con,790413
concurrency_con,790408
concurrency_con,29485
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,35738
concurrency_con,35640
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,55982
concurrency_con,12649
concurrency_con,12737
concurrency_con,36271
concurrency_con,36257
concurrency_con,94204
concurrency_con,272043
concurrency_con,272048
concurrency_con,94270
concurrency_con,458712
concurrency_con,63937
concurrency_con,63966
concurrency_con,84833
concurrency_con,106398
concurrency_con,106342
concurrency_con,86110
concurrency_con,85996
concurrency_con,83771
concurrency_con,13004769
concurrency_con,13004794
concurrency_con,5457308
concurrency_con,12610
concurrency_con,12500
concurrency_con,5457485
concurrency_con,13000293
concurrency_con,13000313
concurrency_con,77322
concurrency_con,10012
concurrency_con,60835
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,60678
concurrency_con,1082120
concurrency_con,92297
concurrency_con,92300
concurrency_con,1082073
concurrency_con,77390
concurrency_con,1014363
concurrency_con,13951103
concurrency_con,13662686
concurrency_con,262099
concurrency_con,262155
concurrency_con,13662620
concurrency_con,12975940
concurrency_con,1197362
concurrency_con,1197311
concurrency_con,12975840
concurrency_con,181768
concurrency_con,193633
concurrency_con,193605
concurrency_con,181846
concurrency_con,13662833
concurrency_con,13662788
concurrency_con,13951209
concurrency_con,38979
concurrency_con,38988
concurrency_con,1013828
concurrency_con,13000823
concurrency_con,13000867
concurrency_con,13627
concurrency_con,1259961
concurrency_con,1259951
concurrency_con,13863
concurrency_con,5455885
concurrency_con,11932
concurrency_con,11905
concurrency_con,14092
concurrency_con,13526
concurrency_con,5455946
concurrency_con,13003740
concurrency_con,13003760
concurrency_con,83679
concurrency_con,73626
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,73469
concurrency_con,12921155
concurrency_con,12921168
concurrency_con,533271
concurrency_con,532746
concurrency_con,66614
concurrency_con,12990608
concurrency_con,12990652
concurrency_con,1256496
concurrency_con,1256486
concurrency_con,11830
concurrency_con,11842
concurrency_con,10971
concurrency_con,10995
concurrency_con,78549
concurrency_con,78818
concurrency_con,558276
concurrency_con,314901932
concurrency_con,314902152
concurrency_con,558195
concurrency_con,12989515
concurrency_con,12989535
concurrency_con,66598
concurrency_con,85028
concurrency_con,443299
concurrency_con,177100
concurrency_con,174080
concurrency_con,174085
concurrency_con,177165
concurrency_con,680136
concurrency_con,680184
concurrency_con,351203
concurrency_con,351208
concurrency_con,903659
concurrency_con,903810
concurrency_con,443038
concurrency_con,68463
concurrency_con,15610
concurrency_con,15578
concurrency_con,13301
concurrency_con,13220
concurrency_con,68205
concurrency_con,838763
concurrency_con,838818
concurrency_con,459018
concurrency_con,553704
concurrency_con,96572
concurrency_con,96597
concurrency_con,96557
concurrency_con,96582
concurrency_con,553519
concurrency_con,13779
concurrency_con,13776
concurrency_con,36407
concurrency_con,13502958
concurrency_con,13502971
concurrency_con,36384
concurrency_con,30324
concurrency_con,43593
concurrency_con,790413
concurrency_con,790408
concurrency_con,43627
concurrency_con,30147
concurrency_con,55683
concurrency_con,35738
concurrency_con,35640
concurrency_con,137327
concurrency_con,137422
concurrency_con,640463
concurrency_con,640499
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,29519
concurrency_con,790413
concurrency_con,790408
concurrency_con,29485
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,35738
concurrency_con,35640
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,55982
concurrency_con,12649
concurrency_con,12737
concurrency_con,36271
concurrency_con,36257
concurrency_con,94204
concurrency_con,272043
concurrency_con,272048
concurrency_con,94270
concurrency_con,458712
concurrency_con,63937
concurrency_con,63966
concurrency_con,84833
concurrency_con,106398
concurrency_con,106342
concurrency_con,86110
concurrency_con,85996
concurrency_con,83771
concurrency_con,13004769
concurrency_con,13004794
concurrency_con,5457308
concurrency_con,12610
concurrency_con,12500
concurrency_con,5457485
concurrency_con,13000293
concurrency_con,13000313
concurrency_con,77322
concurrency_con,10012
concurrency_con,60835
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,60678
concurrency_con,1082120
concurrency_con,92297
concurrency_con,92300
concurrency_con,1082073
concurrency_con,77390
concurrency_con,1014363
concurrency_con,13951103
concurrency_con,13662686
concurrency_con,262099
concurrency_con,262155
concurrency_con,13662620
concurrency_con,12975940
concurrency_con,1197362
concurrency_con,1197311
concurrency_con,12975840
concurrency_con,181768
concurrency_con,193633
concurrency_con,193605
concurrency_con,181846
concurrency_con,13662833
concurrency_con,13662788
concurrency_con,13951209
concurrency_con,38979
concurrency_con,38988
concurrency_con,1013828
concurrency_con,13000823
concurrency_con,13000867
concurrency_con,13627
concurrency_con,1259961
concurrency_con,1259951
concurrency_con,13863
concurrency_con,5455885
concurrency_con,11932
concurrency_con,11905
concurrency_con,14092
concurrency_con,13526
concurrency_con,5455946
concurrency_con,13003740
concurrency_con,13003760
concurrency_con,83679
concurrency_con,73626
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,73469
concurrency_con,12921155
concurrency_con,12921168
concurrency_con,533271
concurrency_con,532746
concurrency_con,66614
concurrency_con,12990608
concurrency_con,12990652
concurrency_con,1256496
concurrency_con,1256486
concurrency_con,11830
concurrency_con,11842
concurrency_con,10971
concurrency_con,10995
concurrency_con,78549
concurrency_con,78818
concurrency_con,558276
concurrency_con,314901932
concurrency_con,314902152
concurrency_con,558195
concurrency_con,12989515
concurrency_con,12989535
concurrency_con,66598
concurrency_con,85028
concurrency_con,443299
concurrency_con,177100
concurrency_con,174080
concurrency_con,174085
concurrency_con,177165
concurrency_con,680136
concurrency_con,680184
concurrency_con,351203
concurrency_con,351208
concurrency_con,903659
concurrency_con,903810
concurrency_con,443038
concurrency_con,68463
concurrency_con,15610
concurrency_con,15578
concurrency_con,13301
concurrency_con,13220
concurrency_con,68205
concurrency_con,838763
concurrency_con,838818
concurrency_con,459018
concurrency_con,553704
concurrency_con,96572
concurrency_con,96597
concurrency_con,96557
concurrency_con,96582
concurrency_con,553519
concurrency_con,13779
concurrency_con,13776
concurrency_con,36407
concurrency_con,13502958
concurrency_con,13502971
concurrency_con,36384
concurrency_con,30324
concurrency_con,43593
concurrency_con,790413
concurrency_con,790408
concurrency_con,43627
concurrency_con,30147
concurrency_con,55683
concurrency_con,35738
concurrency_con,35640
concurrency_con,137327
concurrency_con,137422
concurrency_con,640463
concurrency_con,640499
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,29519
concurrency_con,790413
concurrency_con,790408
concurrency_con,29485
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,35738
concurrency_con,35640
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,55982
concurrency_con,12649
concurrency_con,12737
concurrency_con,36271
concurrency_con,36257
concurrency_con,94204
concurrency_con,272043
concurrency_con,272048
concurrency_con,94270
concurrency_con,458712
concurrency_con,63937
concurrency_con,63966
concurrency_con,84833
concurrency_con,106398
concurrency_con,106342
concurrency_con,86110
concurrency_con,85996
concurrency_con,83771
concurrency_con,13004769
concurrency_con,13004794
concurrency_con,5457308
concurrency_con,12610
concurrency_con,12500
concurrency_con,5457485
concurrency_con,13000293
concurrency_con,13000313
concurrency_con,77322
concurrency_con,10012
concurrency_con,60835
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,60678
concurrency_con,1082120
concurrency_con,92297
concurrency_con,92300
concurrency_con,1082073
concurrency_con,77390
concurrency_con,1014363
concurrency_con,13951103
concurrency_con,13662686
concurrency_con,262099
concurrency_con,262155
concurrency_con,13662620
concurrency_con,12975940
concurrency_con,1197362
concurrency_con,1197311
concurrency_con,12975840
concurrency_con,181768
concurrency_con,193633
concurrency_con,193605
concurrency_con,181846
concurrency_con,13662833
concurrency_con,13662788
concurrency_con,13951209
concurrency_con,38979
concurrency_con,38988
concurrency_con,1013828
concurrency_con,13000823
concurrency_con,13000867
concurrency_con,13627
concurrency_con,1259961
concurrency_con,1259951
concurrency_con,13863
concurrency_con,5455885
concurrency_con,11932
concurrency_con,11905
concurrency_con,14092
concurrency_con,13526
concurrency_con,5455946
concurrency_con,13003740
concurrency_con,13003760
concurrency_con,83679
concurrency_con,73626
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,73469
concurrency_con,12921155
concurrency_con,12921168
concurrency_con,533271
concurrency_con,532746
concurrency_con,66614
concurrency_con,12990608
concurrency_con,12990652
concurrency_con,1256496
concurrency_con,1256486
concurrency_con,11830
concurrency_con,11842
concurrency_con,10971
concurrency_con,10995
concurrency_con,78549
concurrency_con,78818
concurrency_con,558276
concurrency_con,314901932
concurrency_con,314902152
concurrency_con,558195
concurrency_con,12989515
concurrency_con,12989535
concurrency_con,66598
concurrency_con,85028
concurrency_con,443299
concurrency_con,177100
concurrency_con,174080
concurrency_con,174085
concurrency_con,177165
concurrency_con,680136
concurrency_con,680184
concurrency_con,351203
concurrency_con,351208
concurrency_con,903659
concurrency_con,903810
concurrency_con,443038
concurrency_con,68463
concurrency_con,15610
concurrency_con,15578
concurrency_con,13301
concurrency_con,13220
concurrency_con,68205
concurrency_con,838763
concurrency_con,838818
concurrency_con,459018
concurrency_con,553704
concurrency_con,96572
concurrency_con,96597
concurrency_con,96557
concurrency_con,96582
concurrency_con,553519
concurrency_con,13779
concurrency_con,13776
concurrency_con,36407
concurrency_con,13502958
concurrency_con,13502971
concurrency_con,36384
concurrency_con,30324
concurrency_con,43593
concurrency_con,790413
concurrency_con,790408
concurrency_con,43627
concurrency_con,30147
concurrency_con,55683
concurrency_con,35738
concurrency_con,35640
concurrency_con,137327
concurrency_con,137422
concurrency_con,640463
concurrency_con,640499
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,29519
concurrency_con,790413
concurrency_con,790408
concurrency_con,29485
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,35738
concurrency_con,35640
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,55982
concurrency_con,12649
concurrency_con,12737
concurrency_con,36271
concurrency_con,36257
concurrency_con,94204
concurrency_con,272043
concurrency_con,272048
concurrency_con,94270
concurrency_con,458712
concurrency_con,63937
concurrency_con,63966
concurrency_con,84833
concurrency_con,106398
concurrency_con,106342
concurrency_con,86110
concurrency_con,85996
concurrency_con,83771
concurrency_con,13004769
concurrency_con,13004794
concurrency_con,5457308
concurrency_con,12610
concurrency_con,12500
concurrency_con,5457485
concurrency_con,13000293
concurrency_con,13000313
concurrency_con,77322
concurrency_con,10012
concurrency_con,60835
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,60678
concurrency_con,1082120
concurrency_con,92297
concurrency_con,92300
concurrency_con,1082073
concurrency_con,77390
concurrency_con,1014363
concurrency_con,13951103
concurrency_con,13662686
concurrency_con,262099
concurrency_con,262155
concurrency_con,13662620
concurrency_con,12975940
concurrency_con,1197362
concurrency_con,1197311
concurrency_con,12975840
concurrency_con,181768
concurrency_con,193633
concurrency_con,193605
concurrency_con,181846
concurrency_con,13662833
concurrency_con,13662788
concurrency_con,13951209
concurrency_con,38979
concurrency_con,38988
concurrency_con,1013828
concurrency_con,13000823
concurrency_con,13000867
concurrency_con,13627
concurrency_con,1259961
concurrency_con,1259951
concurrency_con,13863
concurrency_con,5455885
concurrency_con,11932
concurrency_con,11905
concurrency_con,14092
concurrency_con,13526
concurrency_con,5455946
concurrency_con,13003740
concurrency_con,13003760
concurrency_con,83679
concurrency_con,73626
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,73469
concurrency_con,12921155
concurrency_con,12921168
concurrency_con,533271
concurrency_con,532746
concurrency_con,66614
concurrency_con,12990608
concurrency_con,12990652
concurrency_con,1256496
concurrency_con,1256486
concurrency_con,11830
concurrency_con,11842
concurrency_con,10971
concurrency_con,10995
concurrency_con,78549
concurrency_con,78818
concurrency_con,558276
concurrency_con,314901932
concurrency_con,314902152
concurrency_con,558195
concurrency_con,12989515
concurrency_con,12989535
concurrency_con,66598
concurrency_con,85028
concurrency_con,443299
concurrency_con,177100
concurrency_con,174080
concurrency_con,174085
concurrency_con,177165
concurrency_con,680136
concurrency_con,680184
concurrency_con,351203
concurrency_con,351208
concurrency_con,903659
concurrency_con,903810
concurrency_con,443038
concurrency_con,68463
concurrency_con,15610
concurrency_con,15578
concurrency_con,13301
concurrency_con,13220
concurrency_con,68205
concurrency_con,838763
concurrency_con,838818
concurrency_con,459018
concurrency_con,553704
concurrency_con,96572
concurrency_con,96597
concurrency_con,96557
concurrency_con,96582
concurrency_con,553519
concurrency_con,13779
concurrency_con,13776
concurrency_con,36407
concurrency_con,13502958
concurrency_con,13502971
concurrency_con,36384
concurrency_con,30324
concurrency_con,43593
concurrency_con,790413
concurrency_con,790408
concurrency_con,43627
concurrency_con,30147
concurrency_con,55683
concurrency_con,35738
concurrency_con,35640
concurrency_con,137327
concurrency_con,137422
concurrency_con,640463
concurrency_con,640499
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,29519
concurrency_con,790413
concurrency_con,790408
concurrency_con,29485
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,35738
concurrency_con,35640
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,55982
concurrency_con,12649
concurrency_con,12737
concurrency_con,36271
concurrency_con,36257
concurrency_con,94204
concurrency_con,272043
concurrency_con,272048
concurrency_con,94270
concurrency_con,458712
concurrency_con,63937
concurrency_con,63966
concurrency_con,84833
concurrency_con,106398
concurrency_con,106342
concurrency_con,86110
concurrency_con,85996
concurrency_con,83771
concurrency_con,13004769
concurrency_con,13004794
concurrency_con,5457308
concurrency_con,12610
concurrency_con,12500
concurrency_con,5457485
concurrency_con,13000293
concurrency_con,13000313
concurrency_con,77322
concurrency_con,10012
concurrency_con,60835
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,60678
concurrency_con,1082120
concurrency_con,92297
concurrency_con,92300
concurrency_con,1082073
concurrency_con,77390
concurrency_con,1014363
concurrency_con,13951103
concurrency_con,13662686
concurrency_con,262099
concurrency_con,262155
concurrency_con,13662620
concurrency_con,12975940
concurrency_con,1197362
concurrency_con,1197311
concurrency_con,12975840
concurrency_con,181768
concurrency_con,193633
concurrency_con,193605
concurrency_con,181846
concurrency_con,13662833
concurrency_con,13662788
concurrency_con,13951209
concurrency_con,38979
concurrency_con,38988
concurrency_con,1013828
concurrency_con,13000823
concurrency_con,13000867
concurrency_con,13627
concurrency_con,1259961
concurrency_con,1259951
concurrency_con,13863
concurrency_con,5455885
concurrency_con,11932
concurrency_con,11905
concurrency_con,14092
concurrency_con,13526
concurrency_con,5455946
concurrency_con,13003740
concurrency_con,13003760
concurrency_con,83679
concurrency_con,73626
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,73469
concurrency_con,12921155
concurrency_con,12921168
concurrency_con,533271
concurrency_con,532746
concurrency_con,66614
concurrency_con,12990608
concurrency_con,12990652
concurrency_con,1256496
concurrency_con,1256486
concurrency_con,11830
concurrency_con,11842
concurrency_con,10971
concurrency_con,10995
concurrency_con,78549
concurrency_con,78818
concurrency_con,558276
concurrency_con,314901932
concurrency_con,314902152
concurrency_con,558195
concurrency_con,12989515
concurrency_con,12989535
concurrency_con,66598
concurrency_con,85028
concurrency_con,443299
concurrency_con,177100
concurrency_con,174080
concurrency_con,174085
concurrency_con,177165
concurrency_con,680136
concurrency_con,680184
concurrency_con,351203
concurrency_con,351208
concurrency_con,903659
concurrency_con,903810
concurrency_con,443038
concurrency_con,68463
concurrency_con,15610
concurrency_con,15578
concurrency_con,13301
concurrency_con,13220
concurrency_con,68205
concurrency_con,838763
concurrency_con,838818
concurrency_con,459018
concurrency_con,553704
concurrency_con,96572
concurrency_con,96597
concurrency_con,96557
concurrency_con,96582
concurrency_con,553519
concurrency_con,13779
concurrency_con,13776
concurrency_con,36407
concurrency_con,13502958
concurrency_con,13502971
concurrency_con,36384
concurrency_con,30324
concurrency_con,43593
concurrency_con,790413
concurrency_con,790408
concurrency_con,43627
concurrency_con,30147
concurrency_con,55683
concurrency_con,35738
concurrency_con,35640
concurrency_con,137327
concurrency_con,137422
concurrency_con,640463
concurrency_con,640499
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,29519
concurrency_con,790413
concurrency_con,790408
concurrency_con,29485
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,35738
concurrency_con,35640
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,55982
concurrency_con,12649
concurrency_con,12737
concurrency_con,36271
concurrency_con,36257
concurrency_con,94204
concurrency_con,272043
concurrency_con,272048
concurrency_con,94270
concurrency_con,458712
concurrency_con,63937
concurrency_con,63966
concurrency_con,84833
concurrency_con,106398
concurrency_con,106342
concurrency_con,86110
concurrency_con,85996
concurrency_con,83771
concurrency_con,13004769
concurrency_con,13004794
concurrency_con,5457308
concurrency_con,12610
concurrency_con,12500
concurrency_con,5457485
concurrency_con,13000293
concurrency_con,13000313
concurrency_con,77322
concurrency_con,10012
concurrency_con,60835
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,60678
concurrency_con,1082120
concurrency_con,92297
concurrency_con,92300
concurrency_con,1082073
concurrency_con,77390
concurrency_con,1014363
concurrency_con,13951103
concurrency_con,13662686
concurrency_con,262099
concurrency_con,262155
concurrency_con,13662620
concurrency_con,12975940
concurrency_con,1197362
concurrency_con,1197311
concurrency_con,12975840
concurrency_con,181768
concurrency_con,193633
concurrency_con,193605
concurrency_con,181846
concurrency_con,13662833
concurrency_con,13662788
concurrency_con,13951209
concurrency_con,38979
concurrency_con,38988
concurrency_con,1013828
concurrency_con,13000823
concurrency_con,13000867
concurrency_con,13627
concurrency_con,1259961
concurrency_con,1259951
concurrency_con,13863
concurrency_con,5455885
concurrency_con,11932
concurrency_con,11905
concurrency_con,14092
concurrency_con,13526
concurrency_con,5455946
concurrency_con,13003740
concurrency_con,13003760
concurrency_con,83679
concurrency_con,73626
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,73469
concurrency_con,12921155
concurrency_con,12921168
concurrency_con,533271
concurrency_con,532746
concurrency_con,66614
concurrency_con,12990608
concurrency_con,12990652
concurrency_con,1256496
concurrency_con,1256486
concurrency_con,11830
concurrency_con,11842
concurrency_con,10971
concurrency_con,10995
concurrency_con,78549
concurrency_con,78818
concurrency_con,558276
concurrency_con,314901932
concurrency_con,314902152
concurrency_con,558195
concurrency_con,12989515
concurrency_con,12989535
concurrency_con,66598
concurrency_con,85028
concurrency_con,443299
concurrency_con,177100
concurrency_con,174080
concurrency_con,174085
concurrency_con,177165
concurrency_con,680136
concurrency_con,680184
concurrency_con,351203
concurrency_con,351208
concurrency_con,903659
concurrency_con,903810
concurrency_con,443038
concurrency_con,68463
concurrency_con,15610
concurrency_con,15578
concurrency_con,13301
concurrency_con,13220
concurrency_con,68205
concurrency_con,838763
concurrency_con,838818
concurrency_con,459018
concurrency_con,553704
concurrency_con,96572
concurrency_con,96597
concurrency_con,96557
concurrency_con,96582
concurrency_con,553519
concurrency_con,13779
concurrency_con,13776
concurrency_con,36407
concurrency_con,13502958
concurrency_con,13502971
concurrency_con,36384
concurrency_con,30324
concurrency_con,43593
concurrency_con,790413
concurrency_con,790408
concurrency_con,43627
concurrency_con,30147
concurrency_con,55683
concurrency_con,35738
concurrency_con,35640
concurrency_con,137327
concurrency_con,137422
concurrency_con,640463
concurrency_con,640499
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,29519
concurrency_con,790413
concurrency_con,790408
concurrency_con,29485
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,35738
concurrency_con,35640
concurrency_con,13723
concurrency_con,121304
concurrency_con,121705
concurrency_con,124099
concurrency_con,124512
concurrency_con,13529
concurrency_con,404003
concurrency_con,404058
concurrency_con,55982
concurrency_con,12649
concurrency_con,12737
concurrency_con,36271
concurrency_con,36257
concurrency_con,94204
concurrency_con,272043
concurrency_con,272048
concurrency_con,94270
concurrency_con,458712
concurrency_con,63937
concurrency_con,63966
concurrency_con,84833
concurrency_con,106398
concurrency_con,106342
concurrency_con,86110
concurrency_con,85996
concurrency_con,83771
concurrency_con,13004769
concurrency_con,13004794
concurrency_con,5457308
concurrency_con,12610
concurrency_con,12500
concurrency_con,5457485
concurrency_con,13000293
concurrency_con,13000313
concurrency_con,77322
concurrency_con,10012
concurrency_con,60835
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,60678
concurrency_con,1082120
concurrency_con,92297
concurrency_con,92300
concurrency_con,1082073
concurrency_con,77390
concurrency_con,1014363
concurrency_con,13951103
concurrency_con,13662686
concurrency_con,262099
concurrency_con,262155
concurrency_con,13662620
concurrency_con,12975940
concurrency_con,1197362
concurrency_con,1197311
concurrency_con,12975840
concurrency_con,181768
concurrency_con,193633
concurrency_con,193605
concurrency_con,181846
concurrency_con,13662833
concurrency_con,13662788
concurrency_con,13951209
concurrency_con,38979
concurrency_con,38988
concurrency_con,1013828
concurrency_con,13000823
concurrency_con,13000867
concurrency_con,13627
concurrency_con,1259961
concurrency_con,1259951
concurrency_con,13863
concurrency_con,5455885
concurrency_con,11932
concurrency_con,11905
concurrency_con,14092
concurrency_con,13526
concurrency_con,5455946
concurrency_con,13003740
concurrency_con,13003760
concurrency_con,83679
concurrency_con,73626
concurrency_con,1253137
concurrency_con,1253127
concurrency_con,73469
concurrency_con,85028
concurrency_con,443299
